Date,White,Black,White Rating,Black Rating,Average Rating,Tournament,Organizer,Round Number,Result (W-B),Moves Played,,win?,,,winstreaks,total winstreaks,winrate
2023-09-20,NakamuraHikaru,Vachier-LagraveMaxime,2750,2761,2755,chess.com SpeedChess 2023,chess.com INT,3.54,1-0,33,,1,3,,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.48,0-1,32,,1,4,,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.4,0-1,50,,1,5,,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.44,½-½,119,,1,6,,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.52,0-1,56,,1,7,7,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.56,1-0,23,,0,,,,,
2023-09-20,NakamuraHikaru,Vachier-LagraveMaxime,2750,2761,2755,chess.com SpeedChess 2023,chess.com INT,3.1,0-1,28,,0,,,,,
2023-09-20,NakamuraHikaru,Vachier-LagraveMaxime,2750,2761,2755,chess.com SpeedChess 2023,chess.com INT,3.1,1-0,43,,1,1,,,,
2023-09-20,NakamuraHikaru,Vachier-LagraveMaxime,2750,2761,2755,chess.com SpeedChess 2023,chess.com INT,3.18,1-0,61,,1,2,2,,,
2023-09-20,NakamuraHikaru,Vachier-LagraveMaxime,2750,2761,2755,chess.com SpeedChess 2023,chess.com INT,3.6,0-1,48,,0,,,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.12,½-½,127,,1,1,,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.16,0-1,26,,1,2,,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.8,½-½,36,,1,3,3,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.4,1-0,41,,0,,,,,
2023-09-20,NakamuraHikaru,Vachier-LagraveMaxime,2750,2761,2755,chess.com SpeedChess 2023,chess.com INT,3.38,1-0,38,,1,1,,,,
2023-09-20,NakamuraHikaru,Vachier-LagraveMaxime,2750,2761,2755,chess.com SpeedChess 2023,chess.com INT,3.42,1-0,26,,1,2,,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.2,0-1,51,,1,3,3,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.24,1-0,35,,0,,,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.36,0-1,53,,1,1,,,,
2023-09-20,NakamuraHikaru,Vachier-LagraveMaxime,2750,2761,2755,chess.com SpeedChess 2023,chess.com INT,3.34,0-1,56,,0,,,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.28,1-0,40,,0,,,,,
2023-09-20,NakamuraHikaru,Vachier-LagraveMaxime,2750,2761,2755,chess.com SpeedChess 2023,chess.com INT,3.3,1-0,51,,1,1,,,,
2023-09-20,NakamuraHikaru,Vachier-LagraveMaxime,2750,2761,2755,chess.com SpeedChess 2023,chess.com INT,3.26,½-½,46,,1,2,,,,
2023-09-20,NakamuraHikaru,Vachier-LagraveMaxime,2750,2761,2755,chess.com SpeedChess 2023,chess.com INT,3.14,1-0,21,,1,3,3,,,
2023-09-20,NakamuraHikaru,Vachier-LagraveMaxime,2750,2761,2755,chess.com SpeedChess 2023,chess.com INT,3.22,0-1,42,,0,,,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.32,1-0,20,,0,,,,,
2023-09-20,NakamuraHikaru,Vachier-LagraveMaxime,2750,2761,2755,chess.com SpeedChess 2023,chess.com INT,3.46,½-½,137,,1,1,,,,
2023-09-20,NakamuraHikaru,Vachier-LagraveMaxime,2750,2761,2755,chess.com SpeedChess 2023,chess.com INT,3.5,1-0,29,,1,2,,,,
2023-09-20,NakamuraHikaru,Vachier-LagraveMaxime,2750,2761,2755,chess.com SpeedChess 2023,chess.com INT,3.54,1-0,33,,1,3,,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.48,0-1,32,,1,4,,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.4,0-1,50,,1,5,,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.44,½-½,119,,1,6,,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.52,0-1,56,,1,7,7,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.56,1-0,23,,0,,,,,
2023-09-20,NakamuraHikaru,Vachier-LagraveMaxime,2750,2761,2755,chess.com SpeedChess 2023,chess.com INT,3.42,1-0,26,,1,1,,,,
2023-09-20,Vachier-LagraveMaxime,NakamuraHikaru,2761,2750,2755,chess.com SpeedChess 2023,chess.com INT,3.2,0-1,51,,1,2,2,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.6,1-0,63,,0,,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.1,0-1,24,,1,1,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.15,0-1,36,,0,,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.11,1-0,26,,1,1,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.17,½-½,46,,1,2,2,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.21,0-1,65,,0,,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.25,1-0,36,,1,1,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.23,½-½,63,,1,2,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.9,1-0,42,,1,3,3,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.18,1-0,101,,0,,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.24,1-0,48,,0,,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.2,½-½,129,,1,1,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.22,1-0,41,,0,,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.1,½-½,43,,1,1,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.5,½-½,44,,1,2,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.3,½-½,63,,1,3,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.13,1-0,70,,1,4,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.7,1-0,161,,1,5,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.4,½-½,24,,1,6,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.14,0-1,51,,1,7,7,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.16,1-0,65,,0,,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.12,½-½,59,,1,1,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.2,1-0,32,,0,,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.8,1-0,29,,0,,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.26,½-½,44,,1,1,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.19,1-0,35,,1,2,2,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.6,1-0,63,,0,,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.1,0-1,24,,1,1,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.15,0-1,36,,0,,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.11,1-0,26,,1,1,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.17,½-½,46,,1,2,2,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.21,0-1,65,,0,,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.25,1-0,36,,1,1,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.23,½-½,63,,1,2,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.9,1-0,42,,1,3,3,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.18,1-0,101,,0,,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.24,1-0,48,,0,,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.2,½-½,129,,1,1,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.22,1-0,41,,0,,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.1,½-½,43,,1,1,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.5,½-½,44,,1,2,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.3,½-½,63,,1,3,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.13,1-0,70,,1,4,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.7,1-0,161,,1,5,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.4,½-½,24,,1,6,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.14,0-1,51,,1,7,7,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.16,1-0,65,,0,,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.12,½-½,59,,1,1,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.2,1-0,32,,0,,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.8,1-0,29,,0,,,,,
2023-09-22,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,chess.com SpeedChess 2023,chess.com INT,4.26,½-½,44,,1,1,,,,
2023-09-22,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,chess.com SpeedChess 2023,chess.com INT,4.19,1-0,35,,1,2,2,,,
2023-09-25,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,AI Cup Div 1 W,chess.com INT,1.1,1-0,46,,0,,,,,
2023-09-25,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,AI Cup Div 1 W,chess.com INT,1.3,1-0,41,,0,,,,,
2023-09-25,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,AI Cup Div 1 W,chess.com INT,1.2,½-½,38,,1,1,,,,
2023-09-25,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,AI Cup Div 1 W,chess.com INT,1.1,1-0,46,,0,,,,,
2023-09-25,CarlsenMagnus,NakamuraHikaru,2864,2750,2807,AI Cup Div 1 W,chess.com INT,1.3,1-0,41,,0,,,,,
2023-09-25,NakamuraHikaru,CarlsenMagnus,2750,2864,2807,AI Cup Div 1 W,chess.com INT,1.2,½-½,38,,1,1,,,,
2023-09-26,NakamuraHikaru,GiriAnish,2750,2771,2760,AI Cup Div 1 L,chess.com INT,1.1,0-1,29,,0,,,,,
2023-09-26,NakamuraHikaru,ZhigalkoSergei,2750,2572,2661,Titled Tue 26th Sep Late,chess.com INT,4,0-1,34,,0,,,,,
2023-09-26,NakamuraHikaru,MitrabhaGuha,2750,2510,2630,Titled Tue 26th Sep Late,chess.com INT,9,0-1,67,,0,,,,,
2023-09-26,NakamuraHikaru,HoltConrad,2750,2553,2651,Titled Tue 26th Sep Late,chess.com INT,10,1-0,54,,1,1,,,,
2023-09-26,NakamuraHikaru,HaszonDavid,2750,2255,2502,Titled Tue 26th Sep Late,chess.com INT,6,1-0,43,,1,2,,,,
2023-09-26,OlsenFilip Boe,NakamuraHikaru,2403,2750,2576,Titled Tue 26th Sep Late,chess.com INT,11,0-1,86,,1,3,,,,
2023-09-26,BaziliusAugustinas,NakamuraHikaru,2048,2750,2399,Titled Tue 26th Sep Late,chess.com INT,7,0-1,30,,1,4,,,,
2023-09-26,MiladinovicIgor,NakamuraHikaru,2509,2750,2629,Titled Tue 26th Sep Late,chess.com INT,3,0-1,38,,1,5,,,,
2023-09-26,ZakarianDavid,NakamuraHikaru,2321,2750,2535,Titled Tue 26th Sep Late,chess.com INT,1,0-1,68,,1,6,,,,
2023-09-26,DanielyanVahe,NakamuraHikaru,2343,2750,2546,Titled Tue 26th Sep Late,chess.com INT,8,0-1,34,,1,7,7,,,
2023-09-26,TalibovShiroghlan,NakamuraHikaru,2318,2750,2534,Titled Tue 26th Sep Late,chess.com INT,5,1-0,46,,0,,,,,
2023-09-26,NakamuraHikaru,MaatmanNick,2750,2367,2558,Titled Tue 26th Sep Late,chess.com INT,2,1-0,20,,1,1,,,,
2023-09-26,GiriAnish,NakamuraHikaru,2771,2750,2760,AI Cup Div 1 L,chess.com INT,1.2,1-0,48,,0,,,,,
2023-09-26,NakamuraHikaru,GiriAnish,2750,2771,2760,AI Cup Div 1 L,chess.com INT,1.1,0-1,29,,0,,,,,
2023-09-26,NakamuraHikaru,ZhigalkoSergei,2750,2572,2661,Titled Tue 26th Sep Late,chess.com INT,4,0-1,34,,0,,,,,
2023-09-26,NakamuraHikaru,MitrabhaGuha,2750,2510,2630,Titled Tue 26th Sep Late,chess.com INT,9,0-1,67,,0,,,,,
2023-09-26,NakamuraHikaru,HoltConrad,2750,2553,2651,Titled Tue 26th Sep Late,chess.com INT,10,1-0,54,,1,1,,,,
2023-09-26,NakamuraHikaru,HaszonDavid,2750,2255,2502,Titled Tue 26th Sep Late,chess.com INT,6,1-0,43,,1,2,,,,
2023-09-26,OlsenFilip Boe,NakamuraHikaru,2403,2750,2576,Titled Tue 26th Sep Late,chess.com INT,11,0-1,86,,1,3,,,,
2023-09-26,BaziliusAugustinas,NakamuraHikaru,2048,2750,2399,Titled Tue 26th Sep Late,chess.com INT,7,0-1,30,,1,4,,,,
2023-09-26,MiladinovicIgor,NakamuraHikaru,2509,2750,2629,Titled Tue 26th Sep Late,chess.com INT,3,0-1,38,,1,5,,,,
2023-09-26,ZakarianDavid,NakamuraHikaru,2321,2750,2535,Titled Tue 26th Sep Late,chess.com INT,1,0-1,68,,1,6,,,,
2023-09-26,DanielyanVahe,NakamuraHikaru,2343,2750,2546,Titled Tue 26th Sep Late,chess.com INT,8,0-1,34,,1,7,7,,,
2023-09-26,TalibovShiroghlan,NakamuraHikaru,2318,2750,2534,Titled Tue 26th Sep Late,chess.com INT,5,1-0,46,,0,,,,,
2023-09-26,NakamuraHikaru,MaatmanNick,2750,2367,2558,Titled Tue 26th Sep Late,chess.com INT,2,1-0,20,,1,1,,,,
2023-09-26,GiriAnish,NakamuraHikaru,2771,2750,2760,AI Cup Div 1 L,chess.com INT,1.2,1-0,48,,0,,,,,
2023-10-03,NakamuraHikaru,VigneshN.,2750,1960,2355,Titled Tue 3rd Oct Early,chess.com INT,5,1-0,37,,1,1,,,,
2023-10-03,NakamuraHikaru,BorosDenes,2750,2430,2590,Titled Tue 3rd Oct Early,chess.com INT,7,1-0,23,,1,2,,,,
2023-10-03,NakamuraHikaru,MelkumyanHrant,2750,2649,2699,Titled Tue 3rd Oct Early,chess.com INT,8,1-0,44,,1,3,,,,
2023-10-03,ChigaevMaksim,NakamuraHikaru,2631,2750,2690,Titled Tue 3rd Oct Late,chess.com INT,4,0-1,36,,1,4,,,,
2023-10-03,NakamuraHikaru,NigalidzeGaioz,2750,2478,2614,Titled Tue 3rd Oct Early,chess.com INT,3,1-0,45,,1,5,,,,
2023-10-03,NakamuraHikaru,BecerraJuan David,2750,2296,2523,Titled Tue 3rd Oct Early,chess.com INT,1,1-0,44,,1,6,,,,
2023-10-03,NakamuraHikaru,KosakowskiJakub,2750,2452,2601,Titled Tue 3rd Oct Late,chess.com INT,3,1-0,67,,1,7,,,,
2023-10-03,NakamuraHikaru,OkasWalter,2750,2209,2479,Titled Tue 3rd Oct Late,chess.com INT,1,1-0,34,,1,8,,,,
2023-10-03,MelkumyanHrant,NakamuraHikaru,2649,2750,2699,Titled Tue 3rd Oct Late,chess.com INT,6,0-1,58,,1,9,,,,
2023-10-03,MikaelyanArman,NakamuraHikaru,2497,2750,2623,Titled Tue 3rd Oct Early,chess.com INT,4,½-½,45,,1,10,,,,
2023-10-03,CaruanaFabiano,NakamuraHikaru,2781,2750,2765,Titled Tue 3rd Oct Late,chess.com INT,8,½-½,61,,1,11,,,,
2023-10-03,NakamuraHikaru,BokBenjamin,2750,2624,2687,Titled Tue 3rd Oct Late,chess.com INT,5,1-0,39,,1,12,,,,
2023-10-03,FirouzjaAlireza,NakamuraHikaru,2804,2750,2777,Titled Tue 3rd Oct Early,chess.com INT,9,½-½,36,,1,13,,,,
2023-10-03,NakamuraHikaru,MakhnevDenis,2750,2505,2627,Titled Tue 3rd Oct Late,chess.com INT,7,1-0,54,,1,14,,,,
2023-10-03,YooChristopher Woojin,NakamuraHikaru,2534,2750,2642,Titled Tue 3rd Oct Late,chess.com INT,10,½-½,55,,1,15,,,,
2023-10-03,NasutaGrzegorz,NakamuraHikaru,2518,2750,2634,Titled Tue 3rd Oct Early,chess.com INT,2,0-1,30,,1,16,,,,
2023-10-03,OzatesTuna,NakamuraHikaru,2217,2750,2483,Titled Tue 3rd Oct Late,chess.com INT,2,0-1,53,,1,17,,,,
2023-10-03,AlekseenkoKirill,NakamuraHikaru,2702,2750,2726,Titled Tue 3rd Oct Early,chess.com INT,6,0-1,56,,1,18,18,,,
2023-10-03,NakamuraHikaru,FirouzjaAlireza,2750,2804,2777,Titled Tue 3rd Oct Late,chess.com INT,9,0-1,21,,0,,,,,
2023-10-03,NakamuraHikaru,VigneshN.,2750,1960,2355,Titled Tue 3rd Oct Early,chess.com INT,5,1-0,37,,1,1,,,,
2023-10-03,NakamuraHikaru,BorosDenes,2750,2430,2590,Titled Tue 3rd Oct Early,chess.com INT,7,1-0,23,,1,2,,,,
2023-10-03,NakamuraHikaru,MelkumyanHrant,2750,2649,2699,Titled Tue 3rd Oct Early,chess.com INT,8,1-0,44,,1,3,,,,
2023-10-03,ChigaevMaksim,NakamuraHikaru,2631,2750,2690,Titled Tue 3rd Oct Late,chess.com INT,4,0-1,36,,1,4,,,,
2023-10-03,NakamuraHikaru,NigalidzeGaioz,2750,2478,2614,Titled Tue 3rd Oct Early,chess.com INT,3,1-0,45,,1,5,,,,
2023-10-03,NakamuraHikaru,BecerraJuan David,2750,2296,2523,Titled Tue 3rd Oct Early,chess.com INT,1,1-0,44,,1,6,,,,
2023-10-03,NakamuraHikaru,KosakowskiJakub,2750,2452,2601,Titled Tue 3rd Oct Late,chess.com INT,3,1-0,67,,1,7,,,,
2023-10-03,NakamuraHikaru,OkasWalter,2750,2209,2479,Titled Tue 3rd Oct Late,chess.com INT,1,1-0,34,,1,8,,,,
2023-10-03,MelkumyanHrant,NakamuraHikaru,2649,2750,2699,Titled Tue 3rd Oct Late,chess.com INT,6,0-1,58,,1,9,,,,
2023-10-03,MikaelyanArman,NakamuraHikaru,2497,2750,2623,Titled Tue 3rd Oct Early,chess.com INT,4,½-½,45,,1,10,,,,
2023-10-03,CaruanaFabiano,NakamuraHikaru,2781,2750,2765,Titled Tue 3rd Oct Late,chess.com INT,8,½-½,61,,1,11,,,,
2023-10-03,NakamuraHikaru,BokBenjamin,2750,2624,2687,Titled Tue 3rd Oct Late,chess.com INT,5,1-0,39,,1,12,,,,
2023-10-03,FirouzjaAlireza,NakamuraHikaru,2804,2750,2777,Titled Tue 3rd Oct Early,chess.com INT,9,½-½,36,,1,13,,,,
2023-10-03,NakamuraHikaru,MakhnevDenis,2750,2505,2627,Titled Tue 3rd Oct Late,chess.com INT,7,1-0,54,,1,14,,,,
2023-10-03,YooChristopher Woojin,NakamuraHikaru,2534,2750,2642,Titled Tue 3rd Oct Late,chess.com INT,10,½-½,55,,1,15,,,,
2023-10-03,NasutaGrzegorz,NakamuraHikaru,2518,2750,2634,Titled Tue 3rd Oct Early,chess.com INT,2,0-1,30,,1,16,,,,
2023-10-03,OzatesTuna,NakamuraHikaru,2217,2750,2483,Titled Tue 3rd Oct Late,chess.com INT,2,0-1,53,,1,17,,,,
2023-10-03,AlekseenkoKirill,NakamuraHikaru,2702,2750,2726,Titled Tue 3rd Oct Early,chess.com INT,6,0-1,56,,1,18,18,,,
2023-10-03,NakamuraHikaru,FirouzjaAlireza,2750,2804,2777,Titled Tue 3rd Oct Late,chess.com INT,9,0-1,21,,0,,,,,
2023-10-31,NakamuraHikaru,TologonteginSemetey,2750,2363,2556,Titled Tue 31st Oct Early,chess.com INT,1,1-0,32,,1,1,,,,
2023-10-31,NakamuraHikaru,TologonteginSemetey,2750,2363,2556,Titled Tue 31st Oct Early,chess.com INT,1,1-0,32,,1,2,,,,
2023-10-31,NakamuraHikaru,ChigaevMaksim,2750,2631,2690,Titled Tue 31st Oct Early,chess.com INT,5,1-0,39,,1,3,,,,
2023-10-31,NakamuraHikaru,HalkiasStelios,2750,2527,2638,Titled Tue 31st Oct Early,chess.com INT,3,1-0,27,,1,4,,,,
2023-10-31,NakamuraHikaru,MitrabhaGuha,2750,2510,2630,Titled Tue 31st Oct Early,chess.com INT,10,1-0,32,,1,5,,,,
2023-10-31,SvaneFrederik,NakamuraHikaru,2496,2750,2623,Titled Tue 31st Oct Early,chess.com INT,7,0-1,39,,1,6,,,,
2023-10-31,TerryRenato,NakamuraHikaru,2504,2750,2627,Titled Tue 31st Oct Early,chess.com INT,9,0-1,54,,1,7,,,,
2023-10-31,KamskyGata,NakamuraHikaru,2658,2750,2704,Titled Tue 31st Oct Early,chess.com INT,4,0-1,34,,1,8,,,,
2023-10-31,NakamuraHikaru,LeQuang Liem,2750,2709,2729,Titled Tue 31st Oct Early,chess.com INT,8,½-½,131,,1,9,,,,
2023-10-31,KovalevVladislav,NakamuraHikaru,2623,2750,2686,Titled Tue 31st Oct Early,chess.com INT,11,0-1,35,,1,10,,,,
2023-10-31,JanaszakDawid,NakamuraHikaru,2333,2750,2541,Titled Tue 31st Oct Early,chess.com INT,2,0-1,25,,1,11,11,,,
